idmng,hh_trimestre,superviseur,dr,cons,num_men,statut,tirage,ech_adresse,nb_eligible,completude_menage
0412010200290005601,2025T1,SP0111,041201020029,00056,01,Non affecté,Remplaçant,UPT7c912392-59b8-4c68-b3dd-19a02cfeb831,,
0212040200050003301,2025T1,SP0116,021204020005,00033,01,Non affecté,Remplaçant,BOUNE,,
0722030300520002801,2025T1,SP0114,072203030052,00028,01,Non affecté,Remplaçant,A GAUCHE,,
0722010200170001402,2025T1,SP0115,072201020017,00014,02,Non affecté,Remplaçant,SESSENE DIACK,,
1112020300290001901,2025T1,SP0110,111202030029,00019,01,Non affecté,Remplaçant,LOGEMENT,,
0611010001870006402,2025T1,SP0106,061101000187,00064,02,Non affecté,Remplaçant,DAROU SALAM NDANGANE LOTAL,,
0712030100500005101,2025T1,SP0115,071203010050,00051,01,Non affecté,Remplaçant,MADINATOU SALAM,,
0332020509430005501,2025T1,SP0103,033202050943,00055,01,Non affecté,Remplaçant,EN FACE,,
1011010000570006101,2025T1,SP0108,101101000057,00061,01,Non affecté,Remplaçant,HILELE,,
1232030100140001301,2025T1,SP0105,123203010014,00013,01,Non affecté,Remplaçant,DIOULMACK,,
1221010000030007104,2025T1,SP0105,122101000003,00071,04,Non affecté,Remplaçant,ESCALE/GADEAG       UPT2a7c8c73-5a65-4192-b180-3976e58bb9e4,,
0212040200050006901,2025T1,SP0116,021204020005,00069,01,Non affecté,Tiré,SALOULOU,,
033202050853N000901,2025T1,SP0103,033202050853,N0009,01,Non affecté,Tiré,NULL,,
0312010100170008001,2025T1,SP0103,031201010017,00080,01,Non affecté,Tiré,DAROU CISS,,
0812030400130005401,2025T1,SP0109,081203040013,00054,01,Non affecté,Remplaçant,A gauche            UPT873cea19-5d0b-400a-b42d-139c44d8aaf4,,
1432030500060005001,2025T1,SP0112,143203050006,00050,01,Non affecté,Remplaçant,MORICOUNDA,,
1222020200250001202,2025T1,SP0105,122202020025,00012,02,Non affecté,Remplaçant,DANS LA CONCESSION,,
0922010600080014401,2025T1,SP0104,092201060008,00144,01,Non affecté,Remplaçant,DAROU SALAM,,
1422010100160008911,2025T1,SP0112,142201010016,00089,11,Non affecté,Remplaçant,SINTHIOU MBAYE SARR,,
0512020200060002501,2025T1,SP0113,051202020006,00025,01,Non affecté,Remplaçant,NULL,,
1312010100060001701,2025T1,SP0107,131201010006,00017,01,Non affecté,Remplaçant,DANS LA CONCESSION  UPT02efc1b7-b2a3-447e-9e7a-7d90f22007d3,,
1022030600020001701,2025T1,SP0108,102203060002,00017,01,Non affecté,Remplaçant,THIANFARA KOBA,,
0812010100120006801,2025T1,SP0109,081201010012,00068,01,Non affecté,Remplaçant,DAROU MARNANE,,
0212040200050003701,2025T1,SP0116,021204020005,00037,01,Non affecté,Tiré,BOUNE,,
0332020500020009001,2025T1,SP0103,033202050002,00090,01,Non affecté,Remplaçant,TOUBA MOSQUÉE,,
0332020508530004904,2025T1,SP0103,033202050853,00049,04,Non affecté,Tiré,A DROITE,,
0522020100580002301,2025T1,SP0113,052202010058,00023,01,Non affecté,Remplaçant,DANS LA CONCESSION,,
1211010000110008501,2025T1,SP0105,121101000011,00085,01,Non affecté,Remplaçant,A DROITE,,
0521010000810005601,2025T1,SP0113,052101000081,00056,01,Non affecté,Remplaçant,MEDINACOURA,,
0133011200850004001,2025T1,SP0102,013301120085,00040,01,Non affecté,Remplaçant,1 AU PREMIER ÉTAGE,,
1012020100220006801,2025T1,SP0108,101202010022,00068,01,Non affecté,Remplaçant,BAGADADJI,,
0312030200010002201,2025T1,SP0103,031203020001,00022,01,Non affecté,Remplaçant,AU MILIEU,,
1432030500060007803,2025T1,SP0112,143203050006,00078,03,Non affecté,Remplaçant,TANAFF,,
1122020200430002301,2025T1,SP0110,112202020043,00023,01,Non affecté,Remplaçant,LOGEMENT,,
0612020100370003901,2025T1,SP0106,061202010037,00039,01,Non affecté,Remplaçant,GAUCHE,,
0332020300010004401,2025T1,SP0103,033202030001,00044,01,Non affecté,Tiré,NULL,,
0113014400580001101,2025T1,SP0101,011301440058,00011,01,Non affecté,Remplaçant,1ER PORTE RDC       UPTcfcfadec-01c0-429d-bc22-4551314d4269,,
0113012200030002403,2025T1,SP0101,011301220003,00024,03,Non affecté,Remplaçant,UPT3fd5047f-8edc-4085-873d-6b1578e455a2,,
1231010000040008102,2025T1,SP0105,123101000004,00081,02,Non affecté,Remplaçant,ESCALE,,
0912030100010002001,2025T1,SP0104,091203010001,00020,01,Non affecté,Remplaçant,UNIQUE,,
0232010200040008501,2025T1,SP0116,023201020004,00085,01,Non affecté,Remplaçant,KABANKANY,,
1412010400080005901,2025T1,SP0112,141201040008,00059,01,Non affecté,Remplaçant,SOUCOUTOTO ( SEFA SOUCOUTOTO),,
0812020100200008901,2025T1,SP0109,081202010020,00089,01,Non affecté,Remplaçant,TOUTE LA CONCESSION,,
0231010000480005104,2025T1,SP0116,023101000048,00051,04,Non affecté,Remplaçant,LYNDIANE 2,,
0212040200050005903,2025T1,SP0116,021204020005,00059,03,Non affecté,Remplaçant,KAILO,,
0152010200860002601,2025T1,SP0102,015201020086,00026,01,Non affecté,Remplaçant,AFIA5,,
0511010000010003501,2025T1,SP0113,051101000001,00035,01,Non affecté,Remplaçant,YAGUINE,,
0612030100060010201,2025T1,SP0106,061203010006,00102,01,Non affecté,Remplaçant,RAS,,
033101000016N000101,2025T1,SP0103,033101000016,N0001,01,Non affecté,Tiré,MBACHE KHEWAR,,
0912030300150003702,2025T1,SP0104,091203030015,00037,02,Non affecté,Remplaçant,A DROITE,,
1312010300040011302,2025T1,SP0107,131201030004,00113,02,Non affecté,Remplaçant,A L'INTERIEUR,,
0432010200110003401,2025T1,SP0111,043201020011,00034,01,Non affecté,Remplaçant,KEUR SEA,,
0542010200190004601,2025T1,SP0113,054201020019,00046,01,Non affecté,Remplaçant,KANTA,,
0722010200190000707,2025T1,SP0114,072201020019,00007,07,Non affecté,Remplaçant,H1 THIANGAYE,,
1032030300220003201,2025T1,SP0108,103203030022,00032,01,Non affecté,Remplaçant,NDIORENE,,
0612020200120004101,2025T1,SP0106,061202020012,00041,01,Non affecté,Remplaçant,KEUR BOCAR,,
0212040200080006802,2025T1,SP0116,021204020008,00068,02,Non affecté,Remplaçant,BÂTIMENT A DROITE,,
1122020200430003308,2025T1,SP0110,112202020043,00033,08,Non affecté,Remplaçant,LOGEMENT,,
0412020100500004601,2025T1,SP0111,041202010050,00046,01,Non affecté,Remplaçant,RONE EL DEBOUBACK 1,,
0521010000170009301,2025T1,SP0113,052101000017,00093,01,Non affecté,Remplaçant,SARE GUILEL,,
0622020100300002801,2025T1,SP0106,062202010030,00028,01,Non affecté,Remplaçant,FAOUROU MBOBENE,,
1422010400180002401,2025T1,SP0112,142201040018,00024,01,Non affecté,Remplaçant,SARE BOUBA,,
1242010200020001401,2025T1,SP0105,124201020002,00014,01,Non affecté,Remplaçant,BOGUEL,,
0133011100280003101,2025T1,SP0102,013301110028,00031,01,Non affecté,Remplaçant,DAROURAHMANE AYNOUMAUPT1d74144e-1f94-4545-af67-14f5d5f9cf79,,
0611010001870008704,2025T1,SP0106,061101000187,00087,04,Non affecté,Remplaçant,DAROU SALAM NDANGANE,,
0911020000010007801,2025T1,SP0104,091102000001,00078,01,Non affecté,Remplaçant,MEDINA,,
0521010001400002102,2025T1,SP0113,052101000140,00021,02,Non affecté,Remplaçant,NULL,,
0611010000270006102,2025T1,SP0106,061101000027,00061,02,Non affecté,Remplaçant,DIAMAGUENE II,,
0612010200260002601,2025T1,SP0106,061201020026,00026,01,Non affecté,Remplaçant,KOUTAL SERERE,,
0152010200900001701,2025T1,SP0102,015201020090,00017,01,Non affecté,Remplaçant,A DROITE            UPT3743f6af-2427-4fcc-b3ed-75e5841b9429,,
0532030400050001303,2025T1,SP0113,053203040005,00013,03,Non affecté,Remplaçant,DARSALAM,,
0431010000560005201,2025T1,SP0111,043101000056,00052,01,Non affecté,Tiré,HYDROBASE           UPTc8d747c4-2488-495f-824b-afc5348b8fd2,,
1412010400080001001,2025T1,SP0112,141201040008,00010,01,Non affecté,Remplaçant,KARANTABA UC I ET UC II,,
0522030200490004305,2025T1,SP0113,052203020049,00043,05,Non affecté,Remplaçant,DROITE,,
0332020503100007001,2025T1,SP0103,033202050310,00070,01,Non affecté,Remplaçant,DAROU KHOUDOSS,,
0822040200210000801,2025T1,SP0109,082204020021,00008,01,Non affecté,Remplaçant,DAROU SALAM MOURIDE,,
1312010100060004701,2025T1,SP0107,131201010006,00047,01,Non affecté,Remplaçant,DANS LA CONCESSION  UPTd25811ab-8e92-4fc5-9e7e-8a0f10affe42,,
0612020100370006001,2025T1,SP0106,061202010037,00060,01,Non affecté,Remplaçant,KOUMBAL,,
1211010000470004102,2025T1,SP0105,121101000047,00041,02,Non affecté,Remplaçant,MBAMBA,,
0612010200210005501,2025T1,SP0106,061201020021,00055,01,Non affecté,Remplaçant,KOUTAL OUOLOF,,
0723012101570004601,2025T1,SP0114,072301210157,00046,01,Non affecté,Remplaçant,EN FACE,,
0431010002320003201,2025T1,SP0111,043101000232,00032,01,Non affecté,Remplaçant,NULL,,
1122020100190001802,2025T1,SP0110,112202010019,00018,02,Non affecté,Remplaçant,NGANO,,
1312010300040006401,2025T1,SP0107,131201030004,00064,01,Non affecté,Remplaçant,A L'INTÉRIEUR DE LA MAISON,,
1122010300180000901,2025T1,SP0110,112201030018,00009,01,Non affecté,Remplaçant,AOURE,,
0922010300010004101,2025T1,SP0104,092201030001,00041,01,Non affecté,Remplaçant,NDOFFANE NDARY,,
0821020000200007001,2025T1,SP0109,082102000020,00070,01,Non affecté,Remplaçant,NDIOBENE,,
1411010000160004901,2025T1,SP0112,141101000016,00049,01,Non affecté,Remplaçant,JUSTE À L'ENTRÉ,,
0152010200900003704,2025T1,SP0102,015201020090,00037,04,Non affecté,Remplaçant,NIMZAAT             UPT86869dc7-d601-4194-8db9-c5c734762d96,,
1212010300010006002,2025T1,SP0105,121201030001,00060,02,Non affecté,Remplaçant,MILIEU,,
0113011200040001803,2025T1,SP0101,011301120004,00018,03,Non affecté,Remplaçant,A GAUCHE,,
082201040003N000101,2025T1,SP0109,082201040003,N0001,01,Non affecté,Remplaçant,KOUMOUK,,
1211010000120010301,2025T1,SP0105,121101000012,00103,01,Non affecté,Remplaçant,DIAMAGEUNE CENTRE,,
0912030100010006201,2025T1,SP0104,091203010001,00062,01,Non affecté,Remplaçant,A GAUCHE,,
101202030005N000101,2025T1,SP0108,101202030005,N0001,01,Non affecté,Tiré,LINGUEL ARFANG,,
0311010000180003902,2025T1,SP0103,031101000018,00039,02,Non affecté,Remplaçant,CONCESSION          UPT6bf9136b-d0a8-43ab-89e5-23efc8b5c409,,
1122010400050008102,2025T1,SP0110,112201040005,00081,02,Non affecté,Remplaçant,AU FOND,,
0113011200040000310,2025T1,SP0101,011301120004,00003,10,Non affecté,Remplaçant,4E ÉTAGE A DROITE,,
0712030100500012801,2025T1,SP0115,071203010050,00128,01,Non affecté,Remplaçant,MADINATOU SALAM,,
0712030700220013101,2025T1,SP0115,071203070022,00131,01,Non affecté,Remplaçant,DANS LA CONCESSION,,
0912010200160000601,2025T1,SP0104,091201020016,00006,01,Non affecté,Remplaçant,SEULE,,
1431010000130001101,2025T1,SP0112,143101000013,00011,01,Non affecté,Remplaçant,À DROITE,,
0133011200870004101,2025T1,SP0102,013301120087,00041,01,Non affecté,Remplaçant,ARAFAT CAMP MARCHAND,,
033202050853F000101,2025T1,SP0103,033202050853,F0001,01,Non affecté,Tiré,NULL,,
0522020100580003302,2025T1,SP0113,052202010058,00033,02,Non affecté,Remplaçant,DANS LA CONCESSION,,
0822010400120007201,2025T1,SP0109,082201040012,00072,01,Non affecté,Remplaçant,TOUTE LA CONCESSION,,
1432010500030003001,2025T1,SP0112,143201050003,00030,01,Non affecté,Remplaçant,À GAUCHE,,
1032010200170000801,2025T1,SP0108,103201020017,00008,01,Non affecté,Remplaçant,NGALIEL AMADOU,,
1321010000030013001,2025T1,SP0107,132101000003,00130,01,Non affecté,Remplaçant,COULOUBA            UPT71098045-66e7-44a8-a224-2735256af61b,,
1311010000320009401,2025T1,SP0107,131101000032,00094,01,Non affecté,Remplaçant,TRIPANO,,
0812010200380003501,2025T1,SP0109,081201020038,00035,01,Non affecté,Remplaçant,DAROU NAYIM,,
0152020101730003601,2025T1,SP0102,015202010173,00036,01,Non affecté,Remplaçant,TOUT,,
0312010100170007101,2025T1,SP0103,031201010017,00071,01,Non affecté,Remplaçant,KEUR SAMBA YACINE (TAIBA),,
0212040200050001301,2025T1,SP0116,021204020005,00013,01,Non affecté,Tiré,BOKO,,
0411020000250009801,2025T1,SP0111,041102000025,00098,01,Non affecté,Remplaçant,GAE II,,
0312030200010005101,2025T1,SP0103,031203020001,00051,01,Non affecté,Remplaçant,NDONDOL WOLOF,,
0712030200470006402,2025T1,SP0115,071203020047,00064,02,Non affecté,Tiré,BANDIA,,
0611010000270009702,2025T1,SP0106,061101000027,00097,02,Non affecté,Remplaçant,DIAMAGUENE,,
0723012200310003801,2025T1,SP0114,072301220031,00038,01,Non affecté,Remplaçant,APPARTEMENT ENTREE A GAUCHE,,
0723012101570007001,2025T1,SP0114,072301210157,00070,01,Non affecté,Remplaçant,EN FACE,,
0921010000090006301,2025T1,SP0104,092101000009,00063,01,Non affecté,Remplaçant,THIARAKHOLEE2,,
0522020200280002701,2025T1,SP0113,052202020028,00027,01,Non affecté,Remplaçant,DANS LA CONCESSION,,
1022010300440004803,2025T1,SP0108,102201030044,00048,03,Non affecté,Tiré,CHARAP,,
031101000018N001001,2025T1,SP0103,031101000018,N0010,01,Non affecté,Remplaçant,BÂTIMENT À DROITE,,
0712030500190007801,2025T1,SP0115,071203050019,00078,01,Non affecté,Remplaçant,DANS LA CONCESSION,,
0422040500020003001,2025T1,SP0111,042204050002,00030,01,Non affecté,Remplaçant,BABABE,,
1022030300010008001,2025T1,SP0108,102203030001,00080,01,Non affecté,Tiré,XXXXX Supprimer : concession non existant.,,
0712030100500018201,2025T1,SP0115,071203010050,00182,01,Non affecté,Remplaçant,MADINATOU SALAM,,
0422010200410002501,2025T1,SP0111,042201020041,00025,01,Non affecté,Tiré,NDIAMKANI,,
1222020200380003502,2025T1,SP0105,122202020038,00035,02,Non affecté,Remplaçant,NGOUYE,,
0622020300210002701,2025T1,SP0106,062202030021,00027,01,Non affecté,Remplaçant,KEUR SAMBOYE,,
0712030500190014801,2025T1,SP0115,071203050019,00148,01,Non affecté,Remplaçant,DANS LA CONCESSION,,
0732010400020000506,2025T1,SP0114,073201040002,00005,06,Non affecté,Remplaçant,NULL,,
0231010002200002001,2025T1,SP0116,023101000220,00020,01,Non affecté,Remplaçant,EN FACE,,
0421010000010007001,2025T1,SP0111,042101000001,00070,01,Non affecté,Remplaçant,SOUIMA,,
0412010100610000301,2025T1,SP0111,041201010061,00003,01,Non affecté,Tiré,H6 KEUR SIDI SOW,,
033202050219N000101,2025T1,SP0103,033202050219,N0001,01,Non affecté,Remplaçant,TAWFEKH,,
1011010000180002901,2025T1,SP0108,101101000018,00029,01,Non affecté,Remplaçant,HILELE,,
0231010001800006308,2025T1,SP0116,023101000180,00063,08,Non affecté,Remplaçant,1ER,,
1312010300040002401,2025T1,SP0107,131201030004,00024,01,Non affecté,Remplaçant,A L'INTÉRIEUR DE LA MAISON,,
0811010000030011401,2025T1,SP0109,081101000003,00114,01,Non affecté,Remplaçant,NULL,,
0412020100500009601,2025T1,SP0111,041202010050,00096,01,Non affecté,Remplaçant,RONE EL DEBOUBACK 1,,
0212010400060001901,2025T1,SP0116,021201040006,00019,01,Non affecté,Remplaçant,UNIQUE,,
1222020200380000301,2025T1,SP0105,122202020038,00003,01,Non affecté,Remplaçant,NGOUYE,,
0832020200080003001,2025T1,SP0109,083202020008,00030,01,Non affecté,Remplaçant,A GAUCHE,,
0322020300050002502,2025T1,SP0103,032202030005,00025,02,Non affecté,Tiré,DIAKAEL TOKOSSONE,,
0132010200390018602,2025T1,SP0102,013201020039,00186,02,Non affecté,Remplaçant,1,,
0422040200380006004,2025T1,SP0111,042204020038,00060,04,Non affecté,Remplaçant,NAMARDE,,
1122010300180003201,2025T1,SP0110,112201030018,00032,01,Non affecté,Remplaçant,AOURE,,
0132010200390011001,2025T1,SP0102,013201020039,00110,01,Non affecté,Remplaçant,1,,
0152010200860008415,2025T1,SP0102,015201020086,00084,15,Non affecté,Remplaçant,AFIA5,,
0712020400190002601,2025T1,SP0115,071202040019,00026,01,Non affecté,Remplaçant,A L'INTÉRIEUR,,
1022030600020005001,2025T1,SP0108,102203060002,00050,01,Non affecté,Remplaçant,THIANFARA KOBA,,
0132020100620001306,2025T1,SP0102,013202010062,00013,06,Non affecté,Remplaçant,DENY BIRAME NDAO SUD,,
1422030100190007303,2025T1,SP0112,142203010019,00073,03,Non affecté,Remplaçant,BÂTIMENT EN FACE À GAUCHE,,
0622020300210004203,2025T1,SP0106,062202030021,00042,03,Non affecté,Remplaçant,00042,,
102203020008F000401,2025T1,SP0108,102203020008,F0004,01,Non affecté,Tiré,FOULAMORY YERO,,
0322020300050003301,2025T1,SP0103,032202030005,00033,01,Non affecté,Remplaçant,DIAKAEL TOKOSSONE,,
1032030200170005501,2025T1,SP0108,103203020017,00055,01,Non affecté,Remplaçant,NULL,,
0332020505440013401,2025T1,SP0103,033202050544,00134,01,Non affecté,Remplaçant,MASSALIKOUL DJINANE,,
1112020300290005101,2025T1,SP0110,111202030029,00051,01,Non affecté,Remplaçant,LOGEMENT DANS LA CONCESSION,,
0922010600080004701,2025T1,SP0104,092201060008,00047,01,Non affecté,Remplaçant,ESCAL,,
0123013501620010503,2025T1,SP0102,012301350162,00105,03,Non affecté,Remplaçant,MEDINA MBAO CONCORDE ( KEUR MBAYE FALL)RC,,
1122020200430001002,2025T1,SP0110,112202020043,00010,02,Non affecté,Remplaçant,LOGEMENT,,
0812020100200006702,2025T1,SP0109,081202010020,00067,02,Non affecté,Remplaçant,A GAUCHE,,
1132010100080006701,2025T1,SP0110,113201010008,00067,01,Non affecté,Tiré,WENDOU DIABI,,
0231010001430002001,2025T1,SP0116,023101000143,00020,01,Non affecté,Remplaçant,NEMA,,
1422010100160005601,2025T1,SP0112,142201010016,00056,01,Non affecté,Remplaçant,SINTHIOU MBAYE SARR,,
052101000017N000301,2025T1,SP0113,052101000017,N0003,01,Non affecté,Remplaçant,SARE GUILEL,,
0622010200240004403,2025T1,SP0106,062201020024,00044,03,Non affecté,Remplaçant,THIAMENE SANGHAP,,
0732030200110004701,2025T1,SP0114,073203020011,00047,01,Non affecté,Remplaçant,MBAKHISE,,
1211010000470008301,2025T1,SP0105,121101000047,00083,01,Non affecté,Remplaçant,MILIEU,,
1212010300010004301,2025T1,SP0105,121201030001,00043,01,Non affecté,Remplaçant,A GAUCHE,,
0143011100830000214,2025T1,SP0101,014301110083,00002,14,Non affecté,Remplaçant,3 EME A GAUCHE 1 ER UPTe0bde9cf-1448-497c-b789-69f8ba40a889,,
0821010000180016901,2025T1,SP0109,082101000018,00169,01,Non affecté,Remplaçant,TOUTE LA CONCESSION,,
011301410105N010709,2025T1,SP0101,011301410105,N0107,09,Non affecté,Remplaçant,1ETAGE,,
0541010000150010001,2025T1,SP0113,054101000015,00100,01,Non affecté,Remplaçant,ESCALE1,,
0152010200860006102,2025T1,SP0102,015201020086,00061,02,Non affecté,Remplaçant,AFIA5,,
0432010200110001603,2025T1,SP0111,043201020011,00016,03,Non affecté,Remplaçant,KEUR SEA,,
0212020400080009401,2025T1,SP0116,021202040008,00094,01,Non affecté,Remplaçant,NULL,,
1231010000060013901,2025T1,SP0105,123101000006,00139,01,Non affecté,Remplaçant,MILIEU,,
0723012100420005201,2025T1,SP0114,072301210042,00052,01,Non affecté,Remplaçant,EN FACE PORTE D'ENTRÉE,,
102201030044N001702,2025T1,SP0108,102201030044,N0017,02,Non affecté,Remplaçant,XXXXX Supprimer : concession non existant.,,
1432010400050001503,2025T1,SP0112,143201040005,00015,03,Non affecté,Remplaçant,DEUXIÈME BÂTIMENT À GAUCHE,,
0152030100450003001,2025T1,SP0102,015203010045,00030,01,Non affecté,Remplaçant,REZ DE CHAUSSÉE ET 1UPTea8434ba-c6cd-4e3f-ad0c-afe71d438bea,,
0411020000780006204,2025T1,SP0111,041102000078,00062,04,Non affecté,Tiré,CAMPEMENT,,
1422010500050000102,2025T1,SP0112,142201050005,00001,02,Non affecté,Remplaçant,RAID DE CHAUSSÉE,,
0723012100420008402,2025T1,SP0114,072301210042,00084,02,Non affecté,Remplaçant,HERSENT 1,,
0232010200040005201,2025T1,SP0116,023201020004,00052,01,Non affecté,Remplaçant,MPACK BRIGADIER,,
0732030200110002402,2025T1,SP0114,073203020011,00024,02,Non affecté,Remplaçant,NULL,,
1122010400050002701,2025T1,SP0110,112201040005,00027,01,Non affecté,Remplaçant,LOGEMENT,,
0123012700170003903,2025T1,SP0102,012301270017,00039,03,Non affecté,Remplaçant,2EME A DROITE,,
0722010200170002201,2025T1,SP0115,072201020017,00022,01,Non affecté,Remplaçant,SESSENE DIACK,,
0612010200260009401,2025T1,SP0106,061201020026,00094,01,Non affecté,Remplaçant,KOUTAL SERERE,,
0431010000560003401,2025T1,SP0111,043101000056,00034,01,Non affecté,Tiré,HYDROBASE           UPT39c0d4e5-4ec6-4a38-b682-f5be60828b50,,
012301350158S000101,2025T1,SP0102,012301350158,S0001,01,Non affecté,Remplaçant,RDC,,
0612020200120007101,2025T1,SP0106,061202020012,00071,01,Non affecté,Remplaçant,PACATHIAR KHAYES,,
0512020300110002901,2025T1,SP0113,051202030011,00029,01,Non affecté,Remplaçant,ABATTOIRS,,
0711020000250008601,2025T1,SP0115,071102000025,00086,01,Non affecté,Remplaçant,DANS LA CONCESSION  UPT28728688-a6f0-4410-bffb-f3a216c993e2,,
0521010000810007902,2025T1,SP0113,052101000081,00079,02,Non affecté,Remplaçant,MEDINACOURA,,
0612030100060002601,2025T1,SP0106,061203010006,00026,01,Non affecté,Remplaçant,SAGNE BAMBARA,,
0711020002170011701,2025T1,SP0115,071102000217,00117,01,Non affecté,Remplaçant,DANS LA CONCESSION,,
0622010200480002801,2025T1,SP0106,062201020048,00028,01,Non affecté,Remplaçant,KEUR AYIB GUEYE     UPT42db9cf1-2f21-4e6b-80ed-f6d1a4ca6fd1,,
0532030400050005401,2025T1,SP0113,053203040005,00054,01,Non affecté,Remplaçant,CAMARACOUNDA,,
